start	end	text
3137320	3139920	And global here.
3139920	3149140	Apologies for the messy arrows.
3149140	3152040	Any questions on access links?
3152040	3159600	That's exactly right.
3159600	3165320	So we set up these pieces when we create the function.
3165320	3171520	And then we use them when we execute the function.
3171520	3173160	It's two phases.
3173160	3174160	There's the creation.
3174160	3175160	And then there's the usage.
3175160	3176160	Yeah?
3176160	3196280	Great question.
3196280	3203160	So this is, it goes back to our algorithm here.
3203160	3211000	Our lookup algorithm for a variable is first what environment are we in?
3211000	3214760	Then is the variable in our environment?
3214760	3217000	If it is, we're done.
3217000	3223200	If it's not, recursively apply this algorithm on the access link.
3223200	3226080	So we will just keep going until we find it.
3226080	3228500	And we'll take the first one that we find.
3228500	3242260	We can't access an X from an outer scope if we have an X in our scope.
3242260	3250100	Other questions on access links?
3250100	3254700	Okay.
3254700	3258380	So I've represented that over here.
3258460	3261140	This looks very similar to what I had on the board.
3261140	3265840	Where what we're saying is the left-hand side points to the global scope.
3265840	3271700	The right-hand side is pointing to the literal code that we will execute when we run this
3271700	3275460	function.
3275460	3285420	Because functions are just a piece of data.
3285420	3287340	I think this is all just the same thing.
3287340	3288340	Yep.
3289060	3295060	Environment and code.
3295060	3298060	That is how we will handle free variables.
3298060	3303860	Aka variables we don't have a definition for.
3303860	3309100	All right.
3309100	3314340	I want to pause for a minute to give you time to think of any questions you might have before
3314340	3322060	we get into the last section of this module.
3322060	3325060	So take a second.
3325060	3327740	Think of any questions that might be lingering.
3327740	3330740	Because it's only getting more complicated.
3330740	3331740	Yeah.
3331740	3333740	Oh, wait.
3333740	3334740	Actually...
3334740	3335740	Once...
3335740	3336740	Keep thinking.
3336740	3342740	Then I'll get you.
3343140	3346140	Okay.
3346140	3349140	Questions.
3349140	3355140	You had one.
3355140	3358140	Yeah.
3358140	3379060	That's actually what we're about to cover.
3379060	3381300	That is called a high-order function.
3381300	3382300	Yep.
3382300	3385420	So we will get to that.
3385420	3392580	Other questions?
3392580	3400140	The access link is the thing that most students make the mistake on when solving these problems.
3400140	3403860	It's figuring out what's the access link and how do I use it?
3403860	3406540	So make sure that feels clear.
3406540	3410780	Because that's the easiest part to get tripped up on.
3410780	3414560	All right.
3414560	3420160	Now we have a high-order function.
3420160	3435800	Make counter.
3435800	3438120	Somebody walk me through this.
3438120	3439520	Step one.
3439520	3443620	I have global environment.
3443680	3449180	What is in my global environment?
3449180	3452500	X.
3452500	3456500	What is X?
3456500	3463260	Actually, we're ahead of ourselves by starting with X.
3463260	3466860	What comes before X?
3466860	3470940	Yeah.
3470940	3477260	Make counter.
3477260	3492180	What is make counter?
3492180	3499340	If you don't have an answer for what is make counter, that's something that we need to
3499340	3500420	address.
3500420	3502260	So if this doesn't feel...
3502260	3503860	It might feel obvious.
3503860	3507580	You guys don't always answer my questions, even when you know the answer.
3507580	3508900	Which is fine.
3508900	3509940	You should.
3509940	3515920	But if it doesn't make sense, what I'm going to draw right here, that's an indicating factor
3515920	3518620	that you should ask me questions.
3518620	3522860	Because it's very important that you know exactly what this is.
3522860	3525220	So I won't call on anyone.
3525220	3530020	But how many of you feel like you know what I'm about to put over here?
3530020	3533900	How many of you would like me to slow down a little bit and spend a little bit more time
3533900	3535180	on it?
3535180	3536180	Okay.
3536180	3542100	Now that I know that you guys are following along and just being difficult...
3542100	3544260	What goes over here?
3544260	3545260	Yeah.
3545260	3547780	Go for it.
3547780	3548860	A closure object.
3548860	3555900	And what does it look like?
3555900	3557140	Access link and code.
3557140	3559940	What does the access link point to?
3559940	3563140	Yeah.
3563140	3564620	Global scope.
3564620	3569020	And the code points to which lines?
3569020	3582700	Yeah, it's the three lines...
3582700	3586580	Like the return, open parentheses, equals, right?
3586580	3589740	All the way down to the close with the semicolon.
3589740	3592260	So it's those three lines.
3592260	3594320	Okay?
3594320	3595320	Now what?
3596080	3600480	Established make counter.
3600480	3610640	What else do we do?
3610640	3612720	We have a variable X.
3612720	3622120	What is X equal to?
3622120	3623720	The result of make counter zero.
3623720	3624720	All right.
3624720	3625720	We got to figure out what that is.
3625720	3634320	How do we figure out what make counter zero is?
3634320	3635320	How do we do that?
3635320	3636320	I agree.
3636320	3638120	We want to go into make counter.
3638120	3641120	That's a very English way of describing it.
3641120	3643120	Exactly.
3643120	3651120	So we're executing a function, which means we create an activation record for our make
3651120	3652280	counter.
3652280	3660440	So we can call this one make counter zero.
3660440	3661960	Just so that it has a name.
3661960	3666280	What's going inside of this activation record?
3666280	3672600	Yeah.
3672600	3673940	C is equal to zero.
3673940	3675640	That's our parameter.
3675640	3677920	What else do we have?
3677920	3679980	Return.
3679980	3683460	We don't know what the value is yet, but we have it.
3683460	3686980	What else do we have?
3686980	3688980	Yeah.
3688980	3690980	Control.
3690980	3701860	What does that point to?
3701860	3703400	It points to global.
3703400	3709080	And if we wanted to be precise, we could say it, like, points to this line of global.
3709080	3710680	But the line number doesn't really matter.
3710680	3712680	It points to global.
3712680	3713680	Global.
3713680	3714680	Great.
3714680	3717200	What else do we have?
3717200	3718760	Yeah.
3718760	3719760	Access link.
3719760	3721240	And what does that point to?
3721240	3722440	Global.
3722440	3726600	And how do we know that it points to global?
3726600	3728080	It was defined in global.
3728080	3730980	We go look up the function that we're executing.
3730980	3733560	The function we are executing is make counter.
3733560	3738920	Make counter is a closure that has an access link pointing to global.
3739760	3741760	So we set it equal to global.
3741760	3745120	Great.
3745120	3751720	Now what?
3751720	3759440	These are so fun.
3759440	3762520	What do we do now that we have called make counter zero?
3762520	3765560	We've created the activation record for it.
3765560	3767560	What next?
3779800	3780920	Exactly.
3780920	3788280	So we are actually executing our code inside of make counter.
3788280	3789880	We've set C equal to zero.
3789880	3793160	We're on line 2, where we're returning something.
3793160	3798280	And what we are returning is an anonymous function.
3798280	3799760	Functions are closures.
3799760	3810200	So what does this return look like?
3810200	3812280	Another closure.
3812280	3817280	So let me just draw this out a bit more precisely.
3817280	3820400	All right.
3820400	3825960	So it's equal to a closure.
3825960	3839120	What are the left and right-hand sides of this closure?
3839120	3840480	Someone knew.
3840480	3842200	You three have done a lot.
3842200	3846400	I appreciate it.
3846400	3849040	Yeah.
3849040	3852040	Yeah.
3852040	3859000	Yeah.
3859000	3865000	So access link points back to the activation record where it was defined.
3865000	3868200	It was defined inside of make counter.
3868200	3869600	So it's this one.
3869600	3870600	Yep.
3870600	3871600	Great.
3871600	3873600	And what's the right-hand side?
3873600	3874600	Yeah.
3874600	3875600	Exactly.
3875600	3879360	It's just that little snippet of code.
3879360	3880360	Return C++.
3880360	3882240	So I'll just leave it there.
3882240	3884440	But it's the little snippet.
3884440	3885680	Great.
3885680	3900600	Now what?
3900600	3905040	We want to get to make counter 2, but we have to finish out what we were in the middle
3905480	3906480	of.
3906480	3912720	We're done with this activation record, which means we return back, and we set x equal to
3912720	3915400	the returned value.
3915400	3925040	That means we're just going to have x point down to the same closure that was returned.
3925040	3931800	Yeah.
3931800	3939680	So x, if we wanted to look up the value of C with respect to executing x, we have captured
3939680	3942280	it inside of this activation record.
3942280	3943960	That is exactly correct.
3943960	3950600	So when we go ahead and execute x, we'll see what happens.
3950600	3952720	Let's get on to the next line, though.
3952720	3955400	We're on to y equals make counter 2.
3955400	3956400	What does that look like?
3956400	3965920	Pretty much exactly like make counter 0, but C is 2.
3965920	3966920	All right.
3966920	3970800	Pretty much exactly like make counter 0, but C is 2.
3970800	3974000	I accept this.
3974000	3977720	The important point is we aren't updating this one.
3977720	3980600	We aren't going to change this activation record.
3980600	3988200	We're going to create an entirely new make counter 2 activation record.
3988200	3990360	And this one will look almost identical.
3990360	4003520	We'll say C is 2, return, we'll figure out, control is global, access is still global.
4003520	4011800	And then the return here is to yet another new closure where the access points to that
4011800	4018400	and the code is the C++ code.
4018400	4024600	And then y is going to be pointing to this closure.
4024600	4027000	Which will be hard to draw.
4027000	4031080	So we'll name this one number 3.
4031080	4032440	Closure number 3.
4032440	4034480	And just say that it's number 3.
4034480	4035480	Yeah?
4035480	4057540	Yeah.
4057540	4061320	So these are new activation records.
4061320	4067400	They get their access link from how we defined make counter before.
4067400	4068880	Yeah.
4068880	4078600	And then I think let's execute X and follow that logic to see, like, what this leads to.
4078600	4084120	So we get to the point of our code where we're trying to log X.
4084120	4087080	Or log execution of X.
4087080	4088520	What is X?
4088520	4090300	We're in the global scope.
4090300	4091300	What is X?
4091300	4092300	Yeah?
4092300	4113460	X is a pointer to a closure.
4113460	4114580	X is a closure.
4114580	4118620	It's specifically this one.
4118620	4121900	What code is inside of that closure?
4121900	4123620	Yeah.
4123620	4125140	C++.
4125140	4130700	So we want to execute the code C++.
4130700	4134340	What is the value of C?
4134340	4138300	So we're gonna create our closure here.
4138300	4145700	X has a return, a CTL, and an access.
4145700	4148540	What are the values of these three things?
4148540	4150220	Let's start with control.
4150220	4156260	What's the control pointer point to?
4156260	4162260	Yeah.
4162260	4164820	The make counter activation record.
4164820	4167780	Over here.
4167780	4171540	So control tells us where did we come from.
4171540	4174060	Where are we coming from here?
4174060	4175780	We're coming from global.
4175780	4183660	We executed inside of global, which means control points to global.
4183660	4188620	The access link, though, tells us where were we defined.
4188620	4196420	And when we look at X, this closure was defined inside of make counter 0.
4196420	4201900	Which means that the access link will point over to make counter 0.
4201900	4205740	Which we'll just say MKC 0.
4211140	4217700	So when we look up the value of C for our return, how do we find it?
4220380	4222940	Is C in our current activation record?
4228620	4230220	Yes?
4230220	4232060	No.
4232060	4233100	No, it's not.
4233100	4235380	All we have is return control access.
4235380	4236260	So we don't have it.
4236260	4237260	Where do we go?
4237260	4238580	Do we go to global?
4238580	4240540	Or do we go to make counter 0?
4247940	4250900	Follow the access link back to make counter 0.
4250900	4254300	We do have C defined here.
4254300	4259580	We're going to update the value of C, because we called C++
4259580	4261500	to be 1.
4261500	4264260	And then we return.
4264260	4265500	And what is printed out?
4271860	4274340	What's printed out?
4274340	4275540	Tricked you.
4275540	4280260	It's plus plus, not plus plus C. Prints out 0.
4280260	4281660	But C will be 1.
4282380	4287100	OK.
4287100	4290980	So the slides for this are all up.
4290980	4298020	You can, like, follow exactly the same logic that we took here.
4298020	4300660	But that covers the complexity of high-order functions.
4300660	4301660	Yeah?
4301660	4305860	Why was there no activation record for the anonymous function?
4305860	4307980	No activation record for the anonymous function.
4307980	4309300	There is.
4309300	4311260	This is the anonymous function.
4311260	4314260	The one, the function that was defined inside.
4314260	4317740	Why don't we make an activation record for that?
4317740	4320220	Yeah.
4320220	4320740	Wait.
4320740	4321340	Hold on, guys.
4321340	4321820	Hold on.
4321820	4322340	Pay attention.
4322340	4323740	This is an important question.
4323740	4326740	Why did we not create an activation record
4326740	4329980	when we were inside of make counter 0,
4329980	4334060	and we were executing line 1 of make counter 0?
4334060	4337220	Why did we not create an activation record
4337260	4338660	for this anonymous function?
4342460	4343860	Give it 30 seconds of thought.
4343860	4347260	I want you to have an answer to that.
4347260	4351420	Why did we not create an activation record
4351420	4354500	when we were inside of make counter 0,
4354500	4357060	when we were executing here?
4357060	4359740	Why did we not create an activation record
4359740	4360900	for the anonymous function?
4364420	4365720	Give it 30 seconds of thought.
4365720	4367760	We still have like three minutes left of class.
4367760	4368760	Just a quick question.
4368760	4371240	There is an activation record.
4371240	4371740	All right.
4371740	4373200	So I'll just do the final one.
4373200	4373700	Yeah.
4373700	4375680	So I'm actually going to call it a function.
4375680	4377160	I'm going to call the function.
4377160	4378160	It's still a function.
4378160	4378660	Yeah.
4378660	4381640	I'm on your side.
4381640	4382120	Oops.
4382120	4383600	I'm just going to put it down.
4383600	4384100	OK.
4384100	4387000	So I'm going to call it a statement.
4387000	4387560	All right.
4387560	4389020	How many people feel like they have
4389020	4394640	a solid answer for why we did not create an activation record?
4394640	4395920	Not enough of you.
4395920	4398400	This is a very important question.
4398400	4401160	So I heard the answer.
4401160	4403080	I think you said it perfectly.
4403080	4405680	So I want to broadcast to the class.
4405680	4409160	Why did we not do this?
4409160	4412340	Activation records are created when we call a function.
4412340	4417360	Activation records are created when you call a function.
4417360	4422600	Inside of make counter, we define an anonymous function,
4422600	4424560	but we do not execute it.
4424560	4426800	We do not call it, which means we don't
4426800	4429000	create an activation record.
4429000	4433720	Later, we execute x, and that's what actually
4433720	4437880	creates the activation record for that anonymous function.
4437880	4441560	Prior to that point, we never created.
4441560	4446000	So understanding when code actually gets executed
4446000	4448720	is hard and extremely important.
4448720	4452240	That's like at least 50% of the things on Piazza
4452240	4455800	where people are like, this JavaScript code isn't working.
4455800	4458840	It's pretty often the case that it's just,
4458840	4461840	when is that thing being executed?
4461840	4463800	So great question.
4463800	4467540	Any other last questions on this stuff?
4467540	4468040	Yeah.
4468040	4469000	What is being returned?
4469000	4471560	Is it a pointer return?
4471560	4475160	Yeah, so what is being returned is a closure.
4475160	4480040	It's this whole object here.
4480040	4484120	And we represent that as like a pointer in our diagrams.
4484120	4486600	And JavaScript does the same thing.
4486600	4488280	Yeah.
4488280	4492200	Other questions on these diagrams?
4492200	4494480	You have two of these on the homework.
4494480	4498240	So they should make sense.
4498240	4501080	If not, stop by office hours.
4510040	4511600	Thank you.
4540040	4541600	Thank you.
4570040	4571600	Thank you.
4600040	4601600	Thank you.
4630040	4631600	Thank you.
4660040	4661600	Thank you.
4690040	4691600	Thank you.
4720040	4721600	Thank you.
4750040	4751600	Thank you.
4780040	4781600	Thank you.
