start	end	text
2887040	2888560	Somebody who's voting red.
2888560	2889560	Why is that?
2889560	2890560	Yeah?
2890560	2910920	Yeah, so because the T.color is overriding the prototype's color.
2910920	2912640	That seems reasonable.
2912640	2913640	Argument for black.
2913640	2914640	Yeah?
2914640	2925680	Yeah, so the prototype hasn't set the color yet.
2925680	2931000	So once we set the color, then now that's the, like, rule of the land.
2931000	2934800	All cars are now set to be black.
2934800	2935800	Another thought?
2935800	2936800	Yeah?
2936800	2960440	Yeah, so if we create another car down here, call it A, create an accord, this color is
2960440	2961440	what?
2961440	2963440	It'll be black.
2963440	2964440	Yeah.
2964440	2973160	So here what's happening is when we look for color on the A object, we're going to
2973160	2979360	see that A does not actually have a color, and go look to the prototype and say, what's
2979360	2981240	the prototype say?
2981240	2984400	And the prototype has color set as black.
2984400	2989200	So it will print out the value black.
2989200	2993200	If we do a console.log.
2993200	3004280	But that's also the key idea for what is the color of T here as being red.
3004280	3011980	Because when we go to the object, the object T has a color of red.
3011980	3017120	If it didn't have a color set at all, then it would go to the prototype and say, what's
3017120	3019540	the color on the prototype?
3019540	3021600	And the color on the prototype is black.
3021600	3027420	But because we have it set on the object itself, we're good to go.
3027420	3033960	And this kind of prototype chasing is used for every property that you try and access
3033960	3036080	on an object in JavaScript.
3036080	3046680	So if you try to use T.toString, and let's say that this does not exist, if we try and
3046680	3052380	print out T.toString, we'll check the object first.
3052380	3054080	That doesn't have toString.
3054080	3055760	Then we check the prototype.
3055760	3057520	That doesn't have toString.
3057520	3060800	But because it's an object, it has...
3060800	3063540	The prototype itself has a prototype.
3063540	3067840	And the prototype of the prototype is the object base class.
3067840	3072440	And the object base class has a default implementation of toString.
3072440	3074400	So we use that implementation.
3074400	3080480	So it's this prototype chaining that looks like inheritance in any other language.
3080480	3081480	Yeah?
3081480	3086680	How does this differ from myCreate class?
3086680	3088040	It doesn't, really.
3088040	3090760	It's just being set on the...
3090760	3091760	With different notation.
3091760	3092760	Yeah.
3092760	3093760	Question?
3093760	3098760	So the prototype, is that an object of itself?
3098760	3099760	Yeah.
3099760	3104360	So char.prototype here is an object.
3104360	3105720	When this gets to...
3105720	3110920	I think it's on the next slide, actually.
3110920	3114040	No.
3114040	3115040	It's not.
3115040	3116040	All right.
3116040	3119120	In JavaScript, almost everything is an object.
3119120	3124240	There are a few primitives, such as integers, characters.
3124240	3128120	But almost everything else is treated the same way as an object.
3128120	3130960	As a complex object.
3130960	3136000	And that allows these kind of reuse of ideas for everything.
3136000	3138000	We don't treat prototypes as special.
3138000	3140000	They're just like anything else.
3140000	3141000	Yeah?
3141000	3152480	Yeah, I'm like 90% sure.
3152480	3154440	Double check for me.
3154440	3162560	But I'm 90% sure this is setting it on the prototype itself.
3162560	3171920	All right.
3171920	3173800	So why are objects good?
3173800	3179480	I mean, you've been kind of indoctrinated, as we all are, as computer science majors
3179480	3182840	or minors or just taking the class.
3182840	3185900	When you learn programming, you start with object-oriented.
3185900	3187460	And there's a reason for that.
3187460	3190960	Because it's really convenient to use to organize your programs.
3190960	3195120	It's really convenient to reuse parts of your program.
3195120	3199840	So I don't think it's too necessary to push this point.
3199840	3204840	It's kind of been pushed in every other class.
3204840	3208040	So that's objects.
3208040	3213320	The last little bit of JavaScript is about flexibility.
3213320	3217720	These were features such as not requiring semicolons.
3217720	3224880	If you come from C, C++, Java, which is what everyone was writing, you needed semicolons.
3224880	3227040	JavaScript said, no, you don't.
3227040	3228160	We can just put that in.
3228160	3230200	The compiler is pretty smart.
3230200	3233220	Everyone uses new lines.
3233220	3235900	Another big one is the idea of casting.
3235900	3243220	When you try and do string 3 plus 3, should it give you 6?
3243220	3246380	Should it give you 33?
3246380	3248460	I don't know.
3248460	3252260	JavaScript will decide for you what you wanted, though.
3252260	3253340	And maybe that's helpful.
3253340	3255440	Maybe it's not.
3255440	3260760	And then there's this idea of hoisting, where you don't need to declare all of your variables
3260760	3262740	when you start your function.
3262740	3265100	And that today sounds kind of ridiculous.
3265100	3266300	Of course you don't.
3266300	3272660	But some of you have probably written old C code, just because you have an old C compiler,
3272660	3278940	where you have to put, like, all of your int x, int y at the start of your function before
3278940	3281020	you can actually initialize them.
3281020	3285460	You have your declaration at the top of the function, initialization down below.
3285460	3287780	So JavaScript said, let's not do that.
3287780	3289580	That's kind of useless.
3289580	3293780	We can figure it out ourselves.
3293780	3295620	Some of the other cool features.
3295620	3298940	You can evaluate code directly in the interpreter.
3298940	3301440	There's a function exposed to you called eval.
3301440	3306820	And if you pass a string, a JavaScript string, to eval, it'll run it.
3306820	3307820	That's kind of neat.
3307820	3309860	It's kind of scary, too.
3309860	3310860	You know?
3310860	3315580	If you're using eval and somebody else gives you code to run, who knows what they're gonna
3315580	3318180	do with it?
3318180	3325580	And this idea that we could say T.color equals red before we had said that the car has a
3325580	3326860	color.
3326860	3333620	That's called monkey patching, where we can give variables or give properties to objects,
3333620	3336220	whatever we want.
3336220	3338020	And we can do it on anything.
3338020	3345780	We can override any function that previously existed to do something else.
3345780	3349780	The issue with that is that you can override any function that previously existed to do
3349780	3351740	anything else.
3351740	3355780	So when you're running JavaScript code, you can hope that it's doing what you want it
3355780	3356780	to do.
3356780	3360820	And nobody has messed up your objects along the way.
3360820	3363620	But maybe they did.
3363620	3365860	All right.
3365860	3370500	That's a brief bit about language flexibility.
3370500	3378620	Any questions on that side of things?
3378620	3386660	A lot of the flexibility now feels commonplace, because we have developed more ergonomic languages
3386660	3388580	in the last 20 years.
3388580	3392580	But coming from the 90s, that's kind of radical.
3392580	3397740	Now, hopefully, I would like to show you a quick video.
3397980	3403980	This is a funny interlude before we get to something fun.
3403980	3408500	All right.
3408500	3417500	I don't want to make it too loud.
3417500	3435500	Let's make sure that it's using the right sound.
3435500	3443500	Okay.
3443500	3447260	This is from, like, 2008, so bear with it.
3447260	3449260	It's worth it.
3449260	3453260	Let's talk about Ruby.
3453260	3459260	In Ruby, if you reference an undefined variable, of course, it name errors, as you would expect.
3459260	3465260	And if you try to assign B to A with them undefined, of course, it name errors, as you
3465260	3466260	would expect.
3466260	3470260	And what happens if you try to assign A to A with A undefined?
3470260	3472260	Correct.
3472260	3474260	Nil.
3474260	3480260	What?
3480260	3484260	Let's talk about Ruby.
3484260	3488260	Ruby, unlike some other dynamic languages, does not have bare words, so you cannot just
3488260	3491260	type words in and have strings come out.
3491260	3496260	Unless you define a particular method missing that does the right thing.
3496260	3500260	And then, if you type bare words, suddenly, Ruby supports bare words.
3500260	3504260	And, in fact, it will even support bare words with bangs in them.
3504260	3506260	And this is not deserving of Watt.
3506260	3510260	This is actually a result of how awesome Ruby is.
3510260	3518260	But if you ever actually do this, then, Watt.
3518260	3524260	Let's talk about JavaScript.
3524260	3528260	Does anyone know, in JavaScript, what array plus array is?
3528260	3530260	Well, let me ask you this first.
3530260	3532260	What should array plus array be?
3532260	3534260	Empty array?
3534260	3536260	I would also accept type error.
3536260	3538260	That is not what array plus array is.
3538260	3540260	Wrong.
3540260	3542260	Wrong.
3542260	3546260	Array plus array is empty string.
3546260	3548260	Obviously.
3548260	3550260	I think that's obvious to everyone.
3550260	3552260	Now, what would array plus object be?
3552260	3556260	This should obviously be type error, because those are completely disparate types.
3556260	3558260	Does anyone know what this is?
3558260	3560260	No. Close.
3560260	3562260	No. Far away.
3562260	3564260	It's object.
3564260	3566260	Nicely done.
3566260	3570260	Now, of course, because this is plus, so you can flip the operands and the same thing comes out.
3570260	3572260	So, if we do...
3572260	3574260	What? No, that's just an object.
3574260	3584260	If you do object plus array, you should get exactly the same thing, which, as you can see, you do.
3584260	3588260	And finally, the only one of these that's actually true is...
3588260	3590260	Because, you know, you add arrays, you get empty string, that doesn't make sense.
3590260	3596260	But an object plus an object is actually not a number, technically.
3596260	3600260	So this one's actually right.
3600260	3602260	Exactly, right?
3602260	3604260	What is even going on in this lab?
3604260	3612260	I don't even understand what person with a brain in their head would think that any of this is a good idea.
3612260	3614260	Okay, okay.
3614260	3616260	Enough making fun of languages that suck.
3616260	3618260	Let's talk about JavaScript.
3618260	3628260	If I say array.new 16, or just array 16, I get an array of 16 things, which it represents as 16 commas, which is obvious.
3628260	3634260	And if I then join those with a string, then I get this string 16 times.
3634260	3638260	This is actually the only line in this entire presentation that's reasonable.
3638260	3642260	Now, if I take that string and then add a 1 to it, it interprets the 1 as...
3642260	3646260	Or casts the 1 to a string, and then we get WAP 1 a bunch of times.
3646260	3648260	Fine.
3648260	3652260	Does anyone know what will happen if I subtract 1 from the string?
3652260	3654260	I'm assuming no one does.
3654260	3656260	I'll give you a hint.
3656260	3658260	Does this help?
3658260	3660260	Does anyone know?
3661260	3663260	Does anyone know?
3679260	3681260	All right.
3681260	3682260	Good stuff.
3682260	3684260	JavaScript makes a lot of sense sometimes.
3684260	3687260	And other times makes absolutely no sense.
3687260	3691260	But that's kind of the price we are paying with language flexibility.
3691260	3694260	You know, it's really cool that you can add strings to numbers.
3694260	3696260	Or subtract strings from numbers.
3696260	3697260	Until you do it.
3697260	3698260	And then you're like...
3698260	3699260	Why can I do that?
3699260	3702260	But at least your program didn't crash.
3702260	3703260	Maybe.
3703260	3706260	Maybe not.
3706260	3709260	So the takeaways from JavaScript...
3709260	3711260	That first class functions are very powerful.
3711260	3715260	We're going to be using them a lot during this class.
3715260	3717260	Secondly, language flexibility.
3717260	3719260	Definitely not free.
3719260	3720260	It's cool.
3720260	3725260	The ability to do things that you normally can't do in other languages is great.
3725260	3728260	But there's always a tradeoff.
3728260	3732260	And sometimes you shouldn't add two objects and get zero.
3732260	3735260	Who does that make sense to?
3735260	3739260	So that is JavaScript.
3739260	3743260	We are going to take a step away from JavaScript now.
3743260	3750260	And we're going to go towards what PL people tend to think of when they think of PL.
3750260	3752260	Which is a bit mathier.
3752260	3757260	So before we step away from the good language of JavaScript,
3757260	3761260	and familiar interpreters and things of that sort,
3761260	3765260	are there any last questions on this area?
3765260	3767260	Yeah?
3768260	3776260	Yeah, yeah, yeah.
3776260	3779260	I'll get one of those at the end of class.
3779260	3784260	Or on Piazza later.
3784260	3788260	Although the modules was an example of that as well.
3788260	3792260	But I kind of skipped over that.
3793260	3801260	Yeah?
3801260	3805260	For like the JS code section?
3805260	3806260	Yeah.
3806260	3808260	I can make that work.
3808260	3811260	We can do that.
3811260	3817260	Let me make a note so I don't forget.
3817260	3824260	Any other notes, questions?
3824260	3835260	All right.
3835260	3844260	In that case...
3844260	3848260	We're going to start talking about what's called the Lambda Calculus.
3848260	3852260	It's a language that was invented in the 30s.
3852260	3855260	1930s.
3855260	3857260	By Church.
3857260	3860260	Alonzo Church.
3860260	3862260	We've just seen the JavaScript functions.
3862260	3866260	Where we were using them as first class.
3866260	3872260	The syntax that we were kind of using sometimes was this function with, you know, parameters.
3872260	3873260	Do something.
3873260	3874260	We call it...
3874260	3879260	We did a little bit of arrow function syntax that's doing the same thing.
3879260	3882260	But looks a little bit different.
3882260	3883260	All right.
3883260	3886260	What we're going to start with...
3886260	3890260	So we heat up a little bit of JavaScript.
3890260	3896260	And what we get out is Lambda Calculus.
3896260	3901260	Lambda Calculus is the simplest programming language.
3902260	3904260	It has one feature.
3904260	3907260	Functions.
3907260	3908260	Kind of two features.
3908260	3909260	It also has variables.
3909260	3911260	You need variables.
3911260	3915260	You have to have some sort of state.
3915260	3919260	But the one real feature of it is functions.
3919260	3925260	Why we are going to be looking at this is because it really captures the idea of first class functions.
3925260	3928260	If all you have are functions, functions must be first class.
3928260	3931260	Nothing else could be first class.
3931260	3936260	So we're going to see how do variables work in almost every language.
3936260	3938260	It's very historically important.
3938260	3944260	It's like the genesis language for that whole family of other languages.
3944260	3947260	Like Lisp, Scheme, ML, Haskell.
3947260	3952260	And then it's worked its way into languages like C++.
3952260	3954260	When you have Lambda expressions.
3954260	3955260	Or Python.
3955260	3956260	Or Java.
3956260	3964260	Every language is now, if it wasn't initially built on Lambda Calculus, it's adding it in.
3964260	3965260	All right.
3965260	3967260	So why else?
3967260	3974260	If you go into programming languages research, or if you read any of the papers in this space,
3974260	3978260	they almost all, without fail, are talking about Lambda Calculus.
3978260	3980260	It's just what people like.
3980260	3981260	Because it's simple.
3981260	3984260	It allows you to add a simple feature to it.
3984260	3992260	And reason about the language without all the complexity of everything else.
3992260	3994260	Also because it's very similar to math.
3994260	3999260	And so people who are getting into the space are coming often from mathematics.
3999260	4002260	They like that it's very expression focused.
4002260	4005260	So that's another reason.
4005260	4014260	We can also use it as a kind of underlying understanding of how various languages might implement an idea.
4014260	4021260	So evaluation order in a language like JavaScript is very different than in Haskell.
4021260	4026260	Lambda Calculus will show that to us very clearly.
4026260	4030260	With the evaluation strategy.
4030260	4032260	Additionally, we can study different type systems.
4032260	4035260	I don't go into that in this class.
4035260	4041260	But it's very common to talk about types in Lambda Calc.
4041260	4045260	So that you can have different typed versions.
4045260	4051260	Like I mentioned, almost every PL paper is built on Lambda Calculus.
4051260	4052260	It's just the way it is.
4052260	4054260	A necessary evil if you don't like it.
4054260	4060260	Or once you understand it, it becomes kind of straightforward.
4060260	4070260	If you want to do any theoretical or kind of, like, formal proof work, you will be doing it with Lambda Calculus.
4070260	4079260	So you can study things like various types of semantics in different languages with respect to Lambda Calc.
4079260	4082260	Okay.
4082260	4087260	There is reading I'm going to post, I think, later today or later this week.
4087260	4091260	That I recommend before Monday's lecture.
4091260	4093260	That you read.
4093260	4096260	This is a little bit of a preview of it.
4096260	4102260	So we're going to look at the syntax or the grammar of the language.
4102260	4104260	What is syntax in general?
4104260	4110260	What does it mean for the syntax of Lambda Calculus to be something?
4110260	4114260	Like, what are you looking at when you talk about syntax?
4114260	4121260	Yeah.
4121260	4122260	Yeah.
4122260	4124260	How you write the language.
4124260	4131260	What specifically, like, what symbols are you using when you are writing the language?
4131260	4135260	For example, in math, you might say X plus Y.
4135260	4138260	That's, like, syntactically correct.
4138260	4146260	If you said something like plus XY, that's not syntactically correct.
4146260	4149260	Unless you're in a reverse Polish notation system.
4149260	4151260	In which case it would be.
4151260	4153260	That's a different language style.
4153260	4155260	That's different syntax.
4155260	4156260	Okay.
4156260	4159260	So syntax, it's about, like, the symbols you're using.
4159260	4161260	The order that they're showing up.
4161260	4163260	What about the semantics?
4163260	4166260	What is the semantics of a language?
4166260	4167260	Yeah.
4167260	4168260	Yeah.
4168260	4176260	Like, how to understand, like, precedence and stuff like that?
4176260	4177260	Yeah.
4177260	4179260	So, how to understand precedence.
4179260	4191260	So, for example, when we do X plus Y times 2, do we evaluate X plus Y first?
4192260	4196260	Or do we evaluate Y times 2 first?
4196260	4199260	It really decided it was done.
4199260	4204260	So, the semantics of the language will tell you which one goes first.
4204260	4207260	How do we evaluate this expression?
4207260	4210260	What else does it tell you?
4210260	4211260	What's it about?
4212260	4225260	When you think about semantics, what does that represent?
4225260	4227260	Yeah.
4227260	4228260	The meaning.
4228260	4229260	Yeah.
4229260	4233260	The way I associate them is very much semantics is meaning.
4233260	4235260	Syntax is form.
4235260	4238260	It's what it looks like versus what it represents.
4238260	4242260	What it means underneath.
4242260	4248260	So, semantics tells you how do you, like, what is the end result?
4248260	4250260	What's the meaning?
4250260	4255260	How is this thing executed?
4255260	4260260	And I think that's probably where we're gonna stop with the slides.
4261260	4262260	So, we...
4262260	4265260	Because this thing is done.
4265260	4269260	We'll try and replug it in, see if that works.
4269260	4272260	With week 2, what we are going to be going into...
4272260	4273260	Oh, there you go.
4273260	4274260	It works.
4274260	4275260	We are finishing up anyway, though.
4275260	4277260	So, it's not a big deal here.
4277260	4282260	With week 2, what we will be looking at is what's the syntax of lambda calc?
4282260	4285260	And then what's the semantics of lambda calc?
4286260	4293260	The reading that I mentioned is going to be very helpful in understanding what this line means.
4293260	4299260	So, if this second line on the screen does not currently make perfect sense to you,
4299260	4303260	I recommend reading the chapter that I'm going to upload.
4303260	4304260	It'll be like a PDF.
4304260	4307260	You know, I'm just gonna scan a book.
4307260	4312260	If you do not have a partner for the homework assignment that's due later this week,
4312260	4317260	please stick around and find other people who do not have a partner.
4317260	4323260	If you have any other questions, feel free to come chat or find me in office hours right after class.
4342260	4344260	All right.
4372260	4373260	Thank you.
4402260	4404260	Thank you.
4432260	4433260	Thank you.
4433260	4434260	Thank you.
4463260	4464260	Thank you.
4464260	4465260	Thank you.
4523260	4524260	Thank you.
4524260	4525260	Thank you.
4552260	4553260	Thank you.
4553260	4554260	Thank you.
4554260	4555260	Thank you.
4555260	4555260	
4583260	4584260	Thank you.
4584260	4585260	Thank you.
4585260	4586260	Thank you.
4586260	4587260	Thank you.
4587260	4588260	Thank you.
4588260	4589260	Thank you.
4589260	4590260	Thank you.
4590260	4591260	Thank you.
4591260	4592260	Thank you.
4592260	4595260	Thank you.
4612260	4619260	Thank you.
4642260	4644260	Thank you.
4672260	4674260	Thank you.
4702260	4703260	Thank you.
4703260	4704260	Thank you.
4704260	4705260	Thank you.
4705260	4706260	Thank you.
4706260	4707260	Thank you.
4707260	4707260	
4732260	4733260	Thank you.
4733260	4734260	Thank you.
4734260	4735260	Thank you.
4735260	4735260	
4762260	4763260	Thank you.
4763260	4764260	Thank you.
4764260	4765260	Thank you.
4765260	4765260	
4792260	4793260	Thank you.
4793260	4794260	Thank you.
4794260	4795260	Thank you.
4795260	4795260	
