start	end	text
3353160	3356080	It's scoped to a different parameter.
3356080	3359720	That's just like shadowing in, like, traditional programming.
3359720	3363560	But we haven't gotten to the lambda one yet.
3363560	3367200	We're about to.
3368200	3371520	Okay.
3371520	3380880	So where we are right now is that with two expressions, we can say the X equals E distributes
3380880	3386760	to each expression.
3386760	3392800	Now the question that we have over here is what are we supposed to do if we have lambda
3392800	3398880	X dot E and X is assigned a value?
3398880	3414000	What should we get here with this substitution?
3414000	3424760	The simplest case of this would be lambda X dot X where X is equal to two.
3424760	3439320	What should that reduce to?
3439320	3444200	How many people feel like they have an idea?
3444200	3448000	How many people are confused as to what I'm asking?
3448000	3449560	A few.
3449560	3452000	No, it's fair.
3452000	3453000	It's tricky.
3453000	3456640	Especially, like, there's math notation in computer science.
3456640	3464940	It doesn't happen very often when you're actually, like, coding.
3464940	3467260	But some number of you had an idea.
3467260	3487780	What are you thinking?
3487780	3488780	Go for it.
3488780	3493780	Yeah, it's a bound variable.
3493780	3495600	So can't we just rename it?
3495600	3502820	So what would happen if we say it's equal to ZZ?
3502820	3505220	Does this make it easier?
3505220	3511020	What should this simplify to?
3511020	3515860	Yeah?
3515860	3526960	Does it simplify to Z?
3526960	3534840	So we aren't passing 2 in as a parameter.
3534840	3550580	We have an expression and we have some state as well.
3550580	3552620	We can push state inside the function.
3552620	3553620	Sure.
3553620	3566700	We can get lambdaZ.Z where X is equal to 3 inside of that Z.
3566700	3570380	What does that simplify to?
3570380	3578740	We can use rule number 2.
3578740	3579740	Go for it.
3579740	3584780	Is Z equal to X?
3584780	3585780	No.
3585780	3590300	Z is equal to Z. Z is Z.
3590300	3596260	So it's equal to Z. So we can just get rid of this state.
3596260	3601740	That's the intuitive thing to do when we're trying to substitute X equals 2 in an expression
3601740	3604740	that doesn't use X. We can just ignore X.
3604740	3612100	Right?
3612100	3613740	Does that feel intuitive?
3613740	3614740	Does it...
3614740	3622420	Do you have questions about why we can do that?
3622420	3625700	We're trying to say X is equal to 2, but we aren't using X.
3625700	3631660	So within that scope, we can just ignore the fact that X is equal to 2.
3631660	3646320	What that looks like is saying lambdaX.E, where X is equal to E, is just lambdaX.E.
3646320	3654080	This problem started, by the way, slightly differently with XX.
3654080	3660840	But the point was, because this X is bound to that X parameter, we were able to rename
3660840	3664880	it.
3664880	3668020	Which is why, then, it was very clear that we could do this.
3668020	3673120	We can do it either way, without the rename or with the rename.
3673120	3680640	But the rename kind of makes it a little bit clearer as to why we can do that.
3680640	3681640	Question?
3681640	3682640	Yeah.
3682640	3696880	Yeah, so this X in the outer scope that is equal to E, what if this X is in E1?
3696880	3697880	Yeah.
3697880	3702080	Then it would be bound.
3702080	3708520	And it wouldn't be this X. This X cannot exist inside of the scope E1.
3708520	3717880	Any Xs inside of E1 are bound to this X or another inner X that is binding them.
3717880	3723600	It's never going to be this X. Because that one comes first.
3723600	3728280	It's similar to when you're writing code and you say X is equal to 3.
3728280	3731880	That X is equal to 3, the outer ones aren't.
3731880	3736000	Unless you're, like, doing something weird.
3736000	3738720	All right.
3738720	3742080	Can we get the last one here?
3742080	3753920	What happens lambda Y dot E1 and X is equal to E2?
3753920	3773000	Push it inside.
3773000	3774000	Yeah.
3774000	3794640	Maybe...
3794640	3802740	So what we want to say is that it's lambda Y dot E1 where X is equal to E2.
3802740	3810020	So basically what we've done is we've dropped the lambda Y as part of the consideration.
3810020	3818260	And so then we can take another step based on whatever E1 is where X is equal to E2.
3818260	3823220	That's what we would like to say.
3823220	3828740	But there are some important caveats here.
3828740	3831140	Yeah.
3831340	3833360	Yeah.
3833360	3836060	So can I read what I just wrote?
3836060	3837700	Lambda Y dot E1.
3837700	3845460	The expression lambda Y dot E1 where the state X is equal to E2.
3845460	3854540	On the next line, we have lambda Y dot E1 where the state is X equals E2.
3854540	3861780	So here what I'm saying is that the state is part of this expression only.
3861780	3875720	Here what I'm saying is the state is part of the entire expression.
3875720	3878280	We might have Y in E2.
3878280	3884920	So Y in E2.
3884920	3894480	What would happen if we have Y in E2?
3894480	3899120	So if E2 is equal to exactly, for example, Y.
3899120	3900120	Yeah.
3900120	3901120	Yeah.
3901120	3902120	Yeah.
3902120	3926400	So if E2 is equal to Y, and let's say E1 equals X, then when we perform our replacement based
3926400	3932420	on the state, we would get lambda Y dot Y as our result.
3932420	3939760	Because E1 is X, and X is equal to E2, and E2 is equal to Y.
3939760	3942460	So we would end up with lambda Y dot Y.
3942460	3948800	In which case, we have captured the Y.
3948800	3957760	Because E2 is not being controlled by this Y here.
3957760	3959840	So this Y was free, potentially.
3959840	3963140	Well, I guess, no, it's definitely free here.
3963140	3965880	And then we've accidentally captured it.
3965880	3973320	So if Y is in E2, we have an issue, and we will need to do an alpha rename on this Y.
3973320	3979680	This Y and any Y inside of E1.
3979680	3983640	The other case is defined by this one here.
3983640	3994960	If Y is equal to X, then we would just use this rule instead and drop the state.
3994960	4001320	So our expression is that lambda Y dot E1, where X is equal to E2, is equal to lambda
4001320	4005120	Y dot E1, where X is equal to E2.
4005120	4011240	So long as Y does not equal X, if Y equaled X, we would use this rule here.
4011240	4015200	And so long as Y is not in the free variables of E2.
4015200	4019280	If Y were in the free variables of E2, then we would be capturing the Y.
4019280	4020280	Yeah?
4020280	4021280	Just to clarify, between these last two bullet points, does the E inside of the brackets
4021280	4042280	having a 2 or not make a difference?
4042280	4043280	No.
4043280	4044280	OK.
4044360	4053200	Yeah, it's just to say that these are different E's.
4053200	4054720	These are different E's as well.
4054720	4055720	Those are different E's.
4055720	4056720	Yeah.
4056720	4057720	Yeah?
4057720	4068600	So if Y is in the state of the free variable E2, do you just go with X?
4068600	4071600	If Y is in the state...
4071920	4076920	If Y is in the free variable of E2, then you would just throw away that?
4076920	4077920	Ah, yeah.
4077920	4084600	So what do we do if Y is in E2 here, in the free variables of E2?
4084600	4088360	Then what we need to do is we need to actually alpha rename.
4088360	4095520	That's when we do our renaming of this Y here and any Y in E1.
4095520	4096720	That's the way to solve that.
4096720	4099080	It's not that we just throw away this state.
4099080	4102720	We can't ignore the fact that X equals E2 here.
4102720	4106200	Because we might be using X inside of E1.
4106200	4115320	So we have to actually rename the bound version of Y so that we can do the substitution.
4115320	4118320	Yeah?
4118320	4121320	Yeah.
4121320	4124320	Yeah.
4124560	4126560	Yeah.
4126560	4127560	Yeah.
4127560	4130560	So we need to rewrite the code to do it this way.
4130560	4131560	Yeah.
4131560	4134560	To rename the parameters.
4144560	4145560	Yeah.
4145560	4148560	So let's use this one.
4154560	4157560	Yeah.
4165560	4173800	We have a function and we have a parameter or an argument being passed in to that function.
4173800	4175840	Our first step here is...
4175840	4179440	Well, actually, the first thing we can do is what are the free variables of this whole
4179440	4182440	expression?
4182440	4197880	What are the free variables of a union of...
4197880	4198880	Or...
4198880	4199880	Okay.
4199880	4201440	It's the union of an application.
4201440	4206440	So what are the free variables of the left-hand side of this application?
4206440	4209640	None.
4209640	4210800	It's the empty set.
4211160	4213040	This X here is bound by this X.
4213040	4216400	What are the free variables of the right-hand side of the application?
4216400	4217800	Y.
4217800	4222200	So the free variables of the whole expression are the union of empty set and Y.
4222200	4224200	Which means...
4224200	4225500	Y.
4225500	4236200	When we perform this substitution, what's the first step that we do?
4236600	4239600	Yeah.
4239600	4254600	Set X equal Y.
4254600	4261100	We're gonna pass Y in for the parameter to X.
4261220	4276580	So we're going to get lambda Y dot X, where X is equal to Y.
4276580	4282820	What's our next step?
4282820	4288380	Go for it.
4288380	4291420	How about rename Y in the lambda Y?
4291420	4294340	This Y here.
4294340	4296800	And why do we have to do that?
4296800	4303340	If we take a look at this example here, or this rule here, we are exactly in violation
4303340	4304860	of it.
4304860	4312900	Where we're trying to do lambda Y dot X, where X is equal to Y.
4312900	4318460	And so that means Y is in the free variables of the Y.
4318460	4324340	This Y here is in the free variables of that Y there.
4324340	4332320	And if we don't do the renaming, then we will end up with lambda Y dot Y, where we've captured
4332320	4333580	the Y.
4333580	4341020	We've accidentally bound a free variable that started out free, now it's not free.
4341140	4351020	If we rename this Y to something like Z, how can we simplify this expression?
4351020	4370540	What rule would we use?
4370540	4377420	We'll use the last rule, where we're saying, let's pass this state into the expression
4377420	4381340	instead of looking at it at the whole level.
4381340	4385200	So now we're saying X, where X equals Y.
4385200	4388500	How do we substitute that?
4388500	4391500	What rule do we use?
4391500	4400820	Yeah.
4400820	4406500	We have X, where X equals E. E in this case is Y.
4406500	4408460	So we can do our substitution.
4408460	4412340	We will end up with lambda Z dot Y.
4412340	4422660	Y.
4422660	4428340	So that's Y, the if.
4428340	4431400	Okay.
4431400	4436500	This largely speaking covers these first two rules.
4436500	4442300	We have alpha rename, where we're saying we can rename any bound variable.
4442300	4450300	And we have beta reduction, where we're saying we can actually perform an application.
4450300	4456460	We can pass an argument into a function and then reduce it.
4456460	4463940	The last one here is the eta conversion, which says that if we have a pattern such as lambda
4463940	4472300	X, E of X, that can be reduced to E automatically.
4472300	4477180	I'll leave you to figure out exactly how this works.
4477180	4482620	I would recommend writing it in JavaScript, and then it becomes kind of apparent.
4482620	4485300	But I'm going to stop here.
4485300	4488820	We do have some more lambda calculus to do on Monday.
4488820	4493780	But you are equipped to solve all of the homework assignment problems.
4493780	4497820	Just using basically these first two techniques.
4523780	4548780	Hey, what's up?
4553780	4580780	Hey, what's up?
4580780	4609780	Hey, what's up?
4609780	4638780	Hey, what's up?
4638780	4667780	Hey, what's up?
4667780	4696780	Hey, what's up?
4696780	4725780	Hey, what's up?
4725780	4754780	Hey, what's up?
4754780	4755780	Hey, what's up?
4755780	4755780	
4784780	4785780	Hey, what's up?
4785780	4786780	Hey, what's up?
4786780	4797780	Hey, what's up?
4797780	4811780	Hey, what's up?
