start	end	text
2941480	2948240	SQL has null, but it also has empty and other very weird
2948240	2950400	states that it can be in.
2950400	2952360	But it also depends on the variant in SQL.
2952360	2956840	So SQL has some null handling, but then it also
2956840	2961120	has some not null handling that gets into issues.
2965800	2969240	Other questions or ideas about null pointers?
2976000	2976500	Yeah.
2981400	2984880	Why are null pointers bad?
2984880	2989360	Why are null pointers good and bad?
2989360	2992840	Sometimes, they're useful, but not always.
2992840	2994320	They have some use, right?
2994320	2995800	Sometimes, they're not.
2995800	2998280	Sometimes, they're not always.
2998280	3000240	Sometimes, they're not always.
3000240	3000920	Yeah.
3000920	3003680	So why are null pointers bad?
3003680	3007480	And I think that's, to some extent,
3007480	3010600	a philosophical question.
3010600	3013000	Should you ever use a null pointer?
3013000	3020040	But it's also very much just an engineering problem.
3020040	3025640	When you are trying to learn C, you run into a lot of segfaults.
3025640	3027720	When you are trying to learn JavaScript,
3027720	3031480	you run into a lot of undefined is not a function.
3031480	3035440	You guys have probably hit that one a lot in this class.
3035440	3039200	When you try and learn a language like Python, though,
3039200	3043920	I guess you also still get none can't be used like that.
3043920	3048440	But you can't ever call a non-function.
3048440	3051800	You can't ever reference something and use something
3051800	3054280	if it's a null pointer.
3054280	3057760	You're not getting segfaults.
3057760	3060760	Or if you're in TypeScript, even better,
3060760	3064320	you're being forced to handle null.
3064320	3066640	So it's not that you don't have null.
3066640	3070000	It's that you only have to think about it on the things
3070000	3071400	where it's relevant.
3071400	3073960	I can still initialize my thing to be empty.
3073960	3076120	But in doing so, I have to specify
3076120	3079880	that it can be empty, which means everybody else knows
3079880	3081560	that's potentially empty.
3081560	3083880	But not everything is empty.
3083880	3086080	Name is always going to be a string.
3086080	3087840	And I never have to put an if statement
3087840	3090960	to check, is name undefined?
3095320	3101800	Which leads to cleaner code, and it leads to fewer mistakes.
3101800	3103800	Fewer bugs.
3108240	3110200	Cool.
3110200	3112080	So what can we do about aliasing?
3112080	3117000	Because we found this issue that aliasing presents bugs
3117000	3118400	in our code as well.
3118400	3119800	It's not just null pointers.
3119800	3122480	It's aliasing, too.
3123320	3126440	Well, inherently, in most languages,
3126440	3129960	every reference is implicitly aliasable.
3129960	3138280	We can always say x equals y and create an alias of y with x
3138280	3142280	so that x and y both point to the same thing.
3142280	3147280	No language outside of the one that we're about to discuss
3147280	3149280	prevents you from being able to do that.
3152600	3155760	What this means is that what developers
3155760	3159120	can do to prevent aliasing is what?
3159120	3162840	How can we stop aliasing bugs, such as the ones
3162840	3163680	that we've just seen?
3164680	3165160	Yeah?
3177080	3179560	If we only have an immutable copy of something,
3179560	3184640	wouldn't that, like, start to do, like, a bad thing?
3184640	3188280	If we only have an immutable copy,
3188280	3191560	what would stop me from saying x equals y?
3192240	3196520	It's best practice to say x equals set y.
3196520	3202880	Yeah, so I think that definitely gets to the right idea.
3202880	3204400	Have you written Rust?
3204400	3205840	Yeah, OK.
3205840	3212000	So in JavaScript, we started using the immutable list
3212000	3215560	library, where we couldn't update any of the variables.
3215560	3218680	But that didn't actually stop us from having two references
3218680	3220000	to those immutable lists.
3220000	3222680	So there's nothing inherent in immutability
3222680	3226480	that says we can't have multiple references, which
3226480	3230280	is why there's nothing here.
3230280	3234040	There's not really any way for the developer
3234040	3238080	to prevent aliasing of memory that they think
3238080	3240880	that they exclusively own.
3240880	3245200	Because maybe somebody else is also copying it.
3245200	3248920	But what if we were able to create a fixed language where
3248920	3253480	we can flag references as being exclusive,
3253480	3256480	meaning they have no aliasing allowed,
3256480	3259160	or they could be shared, which means
3259160	3262320	they can be aliased as normal.
3262320	3264480	So shared memory, shared references
3264480	3268960	would be just like every other variable you've ever used.
3268960	3272480	Exclusive references, you would not
3272480	3276400	be able to have two pointers to that same memory.
3276400	3280960	So for example, we might say foo is an exclusive XCL,
3280960	3283800	exclusive new foo.
3283800	3286040	And then if we tried to say bar is
3286040	3290280	equal to foo, which would create two references to that memory,
3290280	3292280	we would get a compile error.
3292280	3294800	Well, I guess we'd get a compile error here
3294800	3296560	when we tried to use foo.
3296560	3299080	Because foo is no longer a reference to our thing,
3299080	3301120	we've transferred the reference.
3302120	3307960	So what we're doing is we're adding a new alias type
3307960	3310480	modifier to all of our variables.
3310480	3316560	Our variables are now either shared or they're exclusive.
3316560	3320080	And we can use the compiler to perform type inference
3320080	3325920	on our code and say, are we misusing exclusive pointers
3325920	3329740	or misusing shared pointers in any of our places?
3329740	3332660	We will run type inference and type checking
3332660	3334500	to find those sorts of bugs.
3337980	3343180	So if we wrote a slightly larger function, increment,
3343180	3347860	it could take a parameter x, which is exclusive.
3347860	3352440	So x is an exclusive non-zero number.
3352440	3354660	Then we could convert it to an int.
3354660	3356220	We could increment it.
3356220	3357660	We can do whatever we want.
3357660	3363620	Anything inside of our increment function,
3363620	3366420	we have exclusive control over x.
3366420	3370900	Nobody else is going to be updating x.
3370900	3374180	And the compiler will tell us that based on the types
3374180	3378180	that we've annotated the rest of our code with.
3378180	3383100	So the xcl flag guarantees that no one else
3383100	3384500	is accessing the variable.
3384500	3388400	And we can safely invalidate our invariants.
3388400	3392900	If we had something like this in Solidity or in Java
3392900	3396200	or, what was the other one, in Go,
3396200	3400540	we could prevent the errors that we were seeing before.
3400540	3405460	And the reveal of all of this is that this
3405460	3408300	isn't some crazy new concept.
3408300	3413500	This is what Rust does with its borrow checker.
3413500	3415760	Rust checks to make sure that you're
3415760	3418540	treating your exclusive variables as exclusive
3418540	3421700	and your shared variables as shared.
3421700	3424620	And so it has the borrow checker,
3424620	3426420	not just for memory management.
3426420	3428260	It also does aliasing.
3431140	3433140	All right.
3433140	3436020	Questions on any of those last slides?
3436020	3438780	Borrow checker, Rust, things of this nature, exclusive?
3438940	3443660	Even with that fix in Rust, to go back to the dowel example,
3443660	3448380	that doesn't fix that issue, does it?
3448380	3451980	In the exact solution, does it?
3451980	3456100	Because that's a problem with parallel operations
3456100	3459780	on not one central piece.
3459780	3460260	Right.
3460260	3462660	So you would need your underlying system
3462660	3466980	to be written in Rust and to have these sorts of things
3467020	3470500	be part of your exclusive memory.
3470500	3473340	So nobody else should be able to access balance
3473340	3476020	while I am accessing balance.
3476020	3479260	Inside of this function, where I'm running this,
3479260	3482500	no one else should be able to run that function while I
3482500	3483980	am running this function.
3483980	3487580	And my smart contract, if it were written in Rust,
3487580	3490980	should prevent other people running the same smart
3490980	3492620	contract.
3492620	3494300	Because we're all trying to update.
3494300	3496500	The issue is that we're updating balances.
3496500	3498980	We're checking balances and updating balances.
3498980	3503220	If we make that exclusive, we should be fine.
3503220	3507660	You can make that exclusive across distributed
3507660	3508620	and correct?
3508620	3509120	Right.
3509120	3512380	How does that component come into play?
3512380	3519900	So there's, I'm blanking on the term, for consistency.
3519900	3521940	That is a problem for consistency
3521940	3524900	of distributed systems.
3524900	3527940	I mean, the heart of all of crypto stuff
3527940	3532540	is built on consensus algorithms, such as like Paxos
3532540	3538860	or what's the cool one?
3538860	3539940	Blanking on that as well.
3539940	3542460	It's been too long since I've done distributed.
3542460	3545180	But there are protocols that allow
3545180	3549500	you to achieve consistency for your data store, which
3549500	3550700	is the blockchain.
3550700	3553200	So the blockchain is always consistent.
3553200	3556240	So you just need a language on top of it where you can say,
3556240	3558920	no one should be updating this part of the blockchain
3558920	3560720	at the same time as me.
3560720	3561220	Yeah?
3561220	3564720	So what's the difference between a mutex on balances
3564720	3567680	versus a reference on mutex on balances?
3573360	3577080	So the difference between a mutex on balances
3577080	3580720	here is addressing this at the application level,
3580720	3586440	where I'm saying, no one can be running inside of my scope
3586440	3588080	this same stuff.
3588080	3591920	You would want a mutex for the entire protocol,
3591920	3595480	for the entire blockchain, to do that.
3595480	3598900	And that would be probably prohibitively slow
3598900	3599840	on the chain.
3599840	3601720	Because you'd say, no one else can, like,
3601720	3606240	operate on the chain while I am operating on the chain.
3606240	3607080	Does that make sense?
3607080	3607580	Yeah.
3607580	3610440	What is the reference on the reference here?
3610440	3613340	I'm not quite sure how you would bring in the exclusive reference
3613340	3613840	here.
3613840	3617380	But it would have to be at a more fundamental layer
3617380	3618320	than this piece.
3618320	3618820	Yeah.
3618820	3620280	I don't know what the reference is.
3620280	3622140	I don't know what the reference is in that.
3622140	3624800	But I think it's similar to the reference
3624800	3627500	that was used for graphing the data.
3627500	3628000	No.
3628000	3634420	So this is part of the language.
3634420	3636840	This is a new feature for the language
3636880	3639240	that the compiler is going to be enforcing.
3639240	3642960	There's no actual runtime implication of exclusive.
3642960	3644880	Oh, OK.
3644880	3647840	This is a piece that's saying, I'm going to check your code
3647840	3650800	and make sure no one else can operate on this thing
3650800	3654240	while you are operating on this thing.
3654240	3660400	Here, with mutexes, we have very much runtime implication,
3660400	3662520	and checks, and stuff of that sort.
3662520	3665280	So you still want to have mutexes in a world
3665280	3668880	where you'd have exclusive references.
3668880	3670560	I could see that still playing a part.
3679800	3681040	Other questions?
3688000	3688500	Yeah.
3688500	3690120	If you're not writing in Rust, you're
3690120	3692680	risking that problem?
3692680	3694400	Even if you're writing in Rust, sometimes
3694400	3696840	you're risking that problem.
3696840	3697340	But yeah.
3697340	3697840	No.
3697840	3700440	I mean, actually, while we're on this slide,
3700440	3703840	this is a reasonable piece of Go code,
3703840	3707480	where the whole point of me writing code in Go
3707480	3712680	is because I want to distribute all of my tasks concurrently
3712680	3715720	and just say, everyone go do this thing,
3715720	3717880	and come back and tell me once it's done.
3717880	3720520	So the idea of writing a for loop,
3720520	3723560	where I'm running a bunch of threads
3723560	3727920	in parallel across some shared memory,
3727920	3731240	that probably happens all the time.
3731240	3734440	And you would run into, potentially, this problem,
3734440	3738480	even if you're trying to solve it with mutexes.
3738480	3739980	Yeah.
3739980	3741940	Do you get the couple when you do the product?
3741940	3744000	Like, are you doing the product?
3744000	3746080	But then, do you get any parallelism?
3746960	3751920	Like, you don't get any benefit of all of the cores
3751920	3756160	on your CPU, if you put read-write locks everywhere
3756160	3758160	on here.
3758160	3759880	But yeah, you can.
3759880	3761360	It's just then you kind of lose out.
3766000	3766500	Yeah.
3766660	3770140	So what's it exactly like that I'm going to use the mute?
3770140	3772580	Like, if you were in Rust, is that
3772580	3774500	the type-checking you're doing when you're doing
3774500	3777140	do-able registers and non-do-able registers?
3777140	3781460	Or is there something else that you're not doing?
3781460	3790940	So in Rust, if we say, let x equal mem,
3790940	3793940	we allocate some space on the heap.
3793940	3795780	We say x is equal to that mem.
3795820	3799140	And then we say y equal x, or let y equal x.
3802740	3805900	Then we try to access y.
3805900	3806860	We're good to go.
3806860	3809300	If we try to access x, all right,
3809300	3812140	I've chosen a poor letter, we are not good to go.
3812140	3814460	We run into an issue.
3814460	3817140	And this is a compile issue that says, hey,
3817140	3820260	you don't have access to x anymore.
3820260	3823940	And that's just the default behavior.
3823940	3827780	That's what the borrow checker will ensure for any memory
3827780	3830460	that you create.
3830460	3833180	Then you can create mutable references and stuff
3833180	3834420	on top of that.
3834420	3838140	But that's kind of a layer above.
3840860	3845020	We will all start working on Rust quite soon.
3845020	3846580	I think PA6.
3846580	3851980	So it'll be in two weeks, or two weeks after spring break,
3851980	3853700	where you'll write your first Rust code,
3853700	3854620	if you haven't before.
3857700	3859820	With some intro to it, so don't worry too much.
3863260	3864540	Any other questions?
3864540	3865540	Yeah?
3865540	3868020	But this way, you're kind of pushing the problem
3868020	3869980	to the compiler side.
3869980	3872460	So you probably have a lot of errors
3872460	3874940	showing up about concurrency issues,
3874940	3877220	what you do to it in general.
3877220	3878180	Definitely.
3878180	3881180	This is now the compiler's job to tell you
3881180	3882980	when you are right and wrong.
3882980	3885140	And just like comparing JavaScript
3885140	3890260	to a language like Java, with types,
3890260	3895180	sometimes JavaScript works, even though the types are weird.
3895180	3899100	And you're trying to call an integer
3899100	3900300	as though it were a function.
3900300	3903180	So long as you never use that piece of code,
3903180	3905260	it's not going to crash.
3905260	3907700	But Java would say, hey, that's a type error.
3907700	3910180	You can't do that.
3910180	3913460	Here, Rust is going to give you compile errors
3913460	3915500	for all of the places where you're doing something
3915500	3917780	potentially wrong, even if it wouldn't have caused
3917780	3919620	a problem in the first place.
3919620	3922020	So it's more restrictive.
3922020	3928100	But as a result, it's always safe,
3928100	3931100	unless you specifically say unsafe.
3931100	3932540	Then it's not always safe.
3932540	3936020	Yeah?
3936020	3939020	So is it like, at compile time, I
3939020	3942500	should be able to figure out how should I
3942500	3945980	access the concurrency as a shared memory?
3945980	3950980	Rather than dedicate that problem to the compile time,
3950980	3953980	where if I don't, I don't need it.
3953980	3954820	Exactly.
3954820	3958100	So the big benefit here is that now we're
3958100	3960420	able to do this stuff at compile time.
3960500	3964100	And what we are doing is effectively type inference,
3964100	3966740	where we're saying, track the type,
3966740	3971220	the exclusive or shared type of this variable,
3971220	3973100	and infer it as it goes along.
3973100	3977180	Anytime we run into a conflict, raise an error.
3977180	3982660	So wouldn't that reduce the parallelism even more?
3982660	3985140	Because in the new text, it kind of
3985140	3987620	allows being optimistic about it.
3987620	3990100	And you just let all the threads run.
3990100	3992100	And no matter who gets the, yeah,
3992100	3995100	you can use runtime checks to do that.
3995100	3997100	But at compile time, you're preemptively
3997100	4004100	forcing the order of threads getting used to it.
4004100	4006020	I think that's a fair argument.
4006020	4010820	Is this not potentially slower?
4010820	4016660	But counter-argument, right?
4016660	4020340	So it is more restrictive in what you can write.
4020340	4022660	What that means is either you have to write,
4022660	4025460	what you end up is with something slower,
4025460	4028300	or you have to write the code correct
4028300	4031420	so that it's equally fast, or potentially faster,
4031420	4034420	and you're never going to get cycles.
4034420	4035340	Yeah.
4035340	4038540	But it's maybe harder to write that mid-tier
4038540	4042820	where it's fast sometimes, and it crashes sometimes.
4042820	4045140	But that's probably a good thing.
4045140	4046620	Yeah.
4046620	4049580	I'm going back to the slow example.
4049580	4054540	Was there a reason for that?
4054540	4056500	Or is it all coming down to power?
4056500	4060980	Is that the fact that it's high performance?
4060980	4061940	Do I have to make it?
4061940	4065740	I would have to think about it.
4065740	4069060	We can think about it in Office Hours together, if you want.
4069060	4073300	If you want to learn more about the piece
4073300	4080660	that we were just talking about, considerations on code
4080660	4083740	crafting, finding the next 10,000 aliasing bugs.
4083740	4086420	I'll post it on Piazza as well, if you want to read it.
4086420	4091780	They basically walk through a lot of the same ideas.
4091780	4095700	I did not generate all of these ideas myself.
4095700	4098820	Mostly I read about them this morning.
4098820	4101860	So they go into more about the types,
4101860	4103100	if you want to look at that.
4103900	4108260	And the idea of permissions with exclusive types.
4108260	4109940	Things of this nature.
4109940	4111740	All right.
4111740	4114620	From there, though, I think we will call it a day.
4114620	4116860	Seven minutes early.
4116860	4119340	Feel free to drop by Office Hours.
4119340	4121700	If you want to write some Python code.
4137420	4138820	Yeah, yeah, yeah.
4138820	4140620	Let me.
4629340	4630900	I'll do it.
4630900	4632140	I'll do it.
4632140	4641740	1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12,
4641740	4648980	13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25,
4648980	4655820	26, 27, 28, 29, 30, 31, 32, 33, 34, 34, 35, 36, 37,
4655940	4665420	38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51,
4665420	4678620	52, 53, 54, 55, 56, 57, 58, 59, 60.
4678620	4694300	59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 78,
4694300	4704060	79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 93, 94, 94, 93, 94,
