start	end	text
2915740	2917300	Yeah, this one is fine.
2917300	2926260	So we can turn xx, this inside part, into E1, E2, and then E1, E2 turns into E3, and
2926260	2931420	then lambda x E3 turns into E4.
2931420	2934140	How about this one?
2934140	2936580	Very similar, but we've replaced one of the x's with a y.
2936580	2945820	Valid?
2945820	2947260	Not valid.
2947260	2949540	All right.
2949540	2951340	Most people are saying valid here.
2951340	2952660	I'm in agreement.
2952660	2960420	The one caveat being that I've said E goes to x, so long as x is the set of variables.
2960420	2963880	So we can name our variables anything we want.
2963880	2971220	In this case, we're naming one of our variables y instead of x, which is fine.
2971220	2972220	But we don't know what y is.
2972220	2974540	But that's also fine.
2974540	2977380	Okay.
2977380	2991780	Any questions on any of these problems here?
2991780	2999180	Since we're in PL, and PL people are mathematicians, and mathematicians are very tired of writing,
2999180	3003020	there is more compact syntax.
3003020	3009900	So for example, function application, that is E1, E2, is left associative.
3009900	3016200	That means you perform the left application before the right-hand application.
3016200	3024620	So E1, E2, E3 is equivalent to E1 applied to E2, the result of that applied to E3.
3024620	3029860	So we don't need those parentheses if we don't want to use them.
3030060	3037980	Lambdas, on the other hand, that is to say lambda abstraction or functions, bind all
3037980	3041260	the way to the right.
3041260	3050260	What that means is that when we have lambda x dot lambda y dot lambda z dot E, this outside
3050260	3056220	lambda x goes all the way to the end of the E.
3056220	3059700	We're going to go into a lot of examples of how to use this rule.
3059700	3064260	So I'm not going to get too far into it now.
3064260	3071740	But the trick is that you stop the, like, bounds of your lambda when you find an unmatched
3071740	3073540	closing parentheses.
3073540	3078500	You can think of this as the same algorithm with curly braces.
3078500	3084620	When you open a curly brace at the start of a function, that function contains the scope
3084620	3092740	of everything until you close the curly brace for it.
3092740	3096580	Okay.
3096580	3103500	So where do parentheses go in this expression?
3103500	3107060	Lambda x dot x, x.
3107060	3116780	Do they go around the body, the xx, or around the lambda abstraction?
3116780	3118140	Chat with a neighbor.
3118140	3119340	Try and come up with an answer.
3119340	3133340	And a reason why.
3163340	3178860	How many people say A is correct?
3178860	3181740	How many people say B is correct?
3181740	3183420	All right.
3183420	3187420	Why is A correct?
3187420	3189340	Who's got a reason for me?
3189340	3190340	Yeah.
3190340	3195500	Exactly.
3195500	3199960	So lambdas bind all the way to the right until an unmatched closing parentheses.
3199960	3201440	There are no parentheses.
3201440	3203200	So lambdas go all the way.
3203200	3207660	That means everything in the body is part of the lambda.
3207660	3208700	Is this other...
3208700	3212380	Is B a valid expression in lambda calculus?
3212380	3213820	Yes?
3213820	3215140	No.
3215140	3218820	All right.
3218820	3219820	Let's do it again.
3220300	3223300	Is B a valid term in lambda calculus?
3223300	3224300	Yes?
3224300	3225300	No.
3225300	3226300	All right.
3226300	3227300	It is.
3227300	3229460	It is valid.
3229460	3236420	We could replace lambda x dot x using the second rule into E and turn x into E as well.
3236420	3237540	E1, E2.
3237540	3238540	So it's valid.
3238540	3240460	It's just different.
3240460	3243300	It's not what we were saying when we wrote that top term.
3243300	3249140	Yeah.
3249140	3252500	So if we didn't have...
3252500	3255180	Oops.
3255180	3261100	If we didn't have these two rules, it would be ambiguous to say...
3261100	3262860	To give that term up top.
3262860	3266540	We wouldn't know which one this is being represented by.
3266540	3271900	But because we have these two rules, we know what that term means.
3271900	3272900	Yeah.
3272900	3273900	All right.
3273900	3276860	What about this one?
3276860	3292940	Lambda y dot lambda x, x, x.
3292940	3295940	How many people vote A?
3295940	3298180	How many people vote B?
3298180	3300500	How many people vote C?
3300500	3301500	How many people vote...
3301500	3302740	We've spent too much time on it.
3302740	3303740	All right.
3303740	3304740	I mean, you guys all got it.
3304740	3305740	This is great.
3305740	3306740	Yeah.
3306740	3312420	So B here, by the same logic as the previous slide, lambdas go all the way until they find
3312420	3314740	a nonmatched closing parenthesis.
3314740	3317180	All right.
3317180	3319620	I think this is the last one of these.
3319620	3325620	Are these two equivalent?
3326620	3333620	Yes.
3333620	3334620	They are equivalent.
3334620	3335620	No.
3335620	3336620	They are not equivalent.
3336620	3337620	No.
3337620	3338620	They are not equivalent.
3338620	3339620	Great.
3339620	3341300	You guys seem to be getting it.
3341300	3343020	This is awesome.
3343020	3346500	So the summarized rules...
3346500	3348460	Applications are left associative.
3348460	3352460	And precedence-wise, application happens before lambda calculus.
3352980	3358660	I mean, lambda abstractions, sorry.
3358660	3363940	One more way that we can make these things more compact is if we have lambda x dot lambda
3363940	3368680	y dot lambda z dot e, we can just say lambda x, y, z.
3368680	3372940	We aren't giving it one parameter called x, y, z.
3372940	3377580	We're giving it three parameters, x, y, and z.
3377580	3383660	So it's kind of the difference between this function over here, where we have two parameters
3383660	3384900	at once.
3384900	3388500	And if we rewrote that to be taking f, then taking x.
3388500	3389500	Yeah?
3389500	3399500	If you did just want one parameter called x, y, z, would you just, like, put a parenthesis
3399500	3400500	around it?
3400500	3403460	You wouldn't really be a mathematician then, would you?
3403980	3406380	Honestly, I don't know what the notation...
3406380	3409300	Like, the standard thing to do there is.
3409300	3413660	People just always use single-letter variable names.
3413660	3414660	Which is horrible practice.
3414660	3418140	It's, like, exactly what you learn not to do in intro programming.
3418140	3421020	Like, give your variables descriptive names.
3421020	3423720	But because it's kind of math, it's, like...
3423720	3427020	We use x, y much more often.
3427020	3429380	I don't know.
3429380	3434580	If you wanted, maybe, multi-character names, you could do...
3434580	3435820	Then you wouldn't do this.
3435820	3437280	You would keep things all separate.
3437280	3446420	You would keep it like the left-hand side, perhaps.
3446420	3453420	Further questions on syntax?
3453420	3460820	Great.
3460820	3461820	We're done with syntax.
3461820	3463660	Let's get to the exciting thing.
3463660	3465840	Let's actually evaluate this.
3465840	3469180	Let's get to the semantics.
3469180	3472020	So the semantics of lambda calc.
3472020	3475540	There's basically one rule.
3475540	3483180	We're going to try to reduce a term into another term as often as we can.
3483180	3488660	Once we can't reduce it, we're done.
3488660	3490300	That's the one rule.
3490300	3496020	We're going to reduce a term into another term.
3496020	3499060	Once we're done, we're done.
3499060	3505140	The way we reduce is by rewriting terms.
3505140	3509620	Rewriting terms means that we are doing substitution.
3509620	3512220	Oops.
3512220	3519060	So now what we're going to look at is what substitution means in lambda calculus.
3519060	3522500	This is the one rule of lambda calc.
3522500	3526500	It's the one way to do things.
3526500	3528140	But there's a lot to it.
3528140	3530020	So let's go through.
3530020	3534740	So we can go back to our example over here that we had on the board.
3534740	3538780	Lambda X dot 2 plus X of 5.
3538780	3541380	We could rewrite that to JavaScript.
3541380	3544980	And we would expect in JavaScript the answer to be what?
3544980	3552980	The output of this expression to be what?
3552980	3553980	Not a trick question.
3553980	3554980	7.
3554980	3558220	I heard muttered.
3558220	3564980	So we would get to 7 by substituting X, our parameter, with the value 5.
3564980	3568860	Because we were calling the function with the value 5.
3568860	3571140	The same thing is going to happen.
3571140	3572140	Or I guess...
3572140	3573460	Actually, I think we...
3573460	3574940	Which one goes next?
3574940	3575940	Yeah.
3575940	3576940	Okay.
3576940	3579300	So in lambda calc, the same thing is going to happen.
3579300	3582900	We're going to pass that 5 into the X.
3583060	3588860	And we're going to get 2 plus 5, which then reduces to 7.
3588860	3607900	So what we've done up above, which I can draw, is that we've passed 5 in for the value X.
3607900	3612740	So lambda X dot 2 plus X applied to 5.
3612740	3613900	This is a function.
3613900	3615900	That's the parameter name.
3615900	3618980	We're going to pass 5 in for X.
3618980	3623800	And we're gonna get 2 plus 5.
3623800	3628340	More specifically, what we would write, as an intermediate stage, is we would say we
3628340	3634880	get 2 plus X, where X is equal to 5.
3634880	3644320	Then we would get 2 plus 5, 7.
3644320	3651120	Okay.
3651120	3654040	The more complicated expression.
3654040	3662920	In JavaScript, we have our function here with an argument here.
3662960	3670920	What we would do is we would pass that function argument in for the value F. So we would replace
3670920	3674320	F with the function.
3674320	3678320	And then we would pass the 3 in for the X.
3678320	3680200	And we'd get an output of 4.
3680200	3684920	This is what we would do in JavaScript.
3684920	3689480	I hope I've convinced you at this point, lambda calculus, we aren't doing anything different.
3689480	3692460	It's the same thing as what we would do in JavaScript.
3692500	3700000	We will pass the function argument, lambda X dot X plus 1, in for F.
3700000	3703620	So we replace F with that value.
3703620	3706700	Then we pass in the 3 for the X.
3706700	3708740	Replace X with 3.
3708740	3709740	3 plus 1.
3709740	3710740	4.
3710740	3721740	I'll give you a second to digest that.
3722420	3729420	If you have any questions, feel free to ask.
3729420	3736420	Yeah?
3736420	3754140	It is not F multiplied by 3.
3754140	3755140	No.
3755140	3760700	So F3, the F space 3 in the center of that body, is...
3760740	3772060	If we pattern matched it to our rule, we would be matching that to the E equals E1, E2 rule.
3772060	3778500	And this is saying E1 is a function, E2 is the argument to that function.
3778500	3794220	So we would be passing the argument 3 to the function F. Yeah.
3794220	3798940	Any other questions here?
3798940	3803280	Okay.
3803280	3805940	Let's keep getting into it.
3805940	3807520	Maybe this looks easy for now.
3807520	3808800	Maybe it looks hard.
3808800	3810520	If it looks hard, that's fine.
3810520	3812120	If it looks easy, that's also fine.
3812120	3815240	We're gonna make it a little bit trickier, though.
3815240	3821600	But the idea that we've done here is we really just replaced the left-hand variable name
3821600	3825880	F with the input argument.
3825880	3827600	That's all that the substitution was.
3827600	3834340	So substitute the term you're applying to the function for the argument variable.
3834340	3836600	This isn't quite right, though.
3836680	3844620	But if we wanted to use this as, like, a base, which is what we'll do, we could define E1
3844620	3854620	with the context X equals E2 to mean replace every occurrence of X in E1 with E2.
3854620	3856720	And this is what I've written over here.
3856720	3859740	E1 is 2 plus X.
3859740	3863480	X equals 5 is our X equals E2.
3863480	3872260	So what we're saying is replace every instance of X with the value 5.
3872260	3878780	That's like the theory way of writing it.
3878780	3887240	Our general rule of reduction, then, would be that lambdaX.E1 being applied to E2 reduces
3887240	3891680	to E1 where X equals E2.
3891680	3897120	So any time we have a function application, you take the parameter name, set it equal
3897120	3905420	to the value E2.
3905420	3924660	So function application means rewrite E1 with every instance of X replaced with E2.
3924660	3929220	Questions here?
3929220	3933820	It's just like function application in other languages.
3933820	3941860	And that's actually by design, because function applications all look the same, for the most
3941860	3942860	part.
3942860	3943860	Okay.
3943860	3944860	No questions.
3944860	3949980	That means you guys can do them.
3949980	3950980	Take a second.
3950980	3952400	Or take two minutes.
3952400	3954620	Do both of these with your neighbor.
4044620	4059500	Let's do the first one.
4059500	4064780	What do we get as our next step of evaluation over here?
4064780	4066740	With intermediate stages.
4066740	4067740	What do we get?
4067740	4068740	Yeah.
4068740	4069740	Go for it.
4069740	4078780	That will be...
4078780	4080380	Give me the step right before that.
4080380	4085500	Like the intermediate representation, which I've kind of written over there already.
4085500	4086500	Yeah.
4086500	4087500	Right.
4087500	4088500	So same idea.
4088500	4093140	2 plus X where X is equal to 5.
4093140	4096540	And then that will reduce a second time.
4096540	4104660	Where we can do this substitution, where we get 2 plus 5.
4104660	4109020	Done.
4109020	4111540	Let's do the second one.
4111540	4115420	These are so fun.
4115420	4119460	What can we do here?
4119460	4123260	First of all, what's the order...
4123260	4127700	Like, which one of these goes first?
4127700	4130460	We got 4, 5, and 6.
4130460	4131460	How many people...
4131460	4133660	Well, so I guess...
4133660	4136940	We want to figure out what goes into X.
4136940	4140340	That's our outermost function variable.
4140340	4142940	We have three options.
4142940	4145860	How many people are gonna vote that it's 4?
4145860	4148200	How many people are voting it's 5?
4148200	4150560	How many people are voting it's 6?
4150560	4151560	Okay.
4151560	4155600	So we have mostly 4 with a little bit of 6.
4155600	4158040	Why would it be 4?
4158040	4159440	Yeah.
4159440	4166920	Outside of parentheses, things go left to right.
4166920	4170320	Function application is left associative.
4170320	4181640	So that means E1, E2, E3 is equivalent to E1, E2 first, then the result of that with
4181640	4183800	E3.
4183800	4189220	So if we wanted to draw parentheses in here, we would do...
4189220	4202780	If we call all of this E1, 4, 5, 6, it would be E1, 4, the result of that, 5, the result
4202780	4207820	of that, 6.
4207820	4210280	Okay?
4210280	4222000	With that knowledge ahead of us, what can we do?
4222000	4223480	How can we reduce this?
4223480	4231480	Can you just do 1 plus 3 and then...
4231480	4233520	You're skipping ahead a little bit.
4233520	4237520	Give me all the simple steps in between.
4237520	4238520	You got an idea?
4238520	4247720	I don't know if it's just simple steps, but the...
4247720	4250040	That's what it is.
4250040	4251040	What do you mean?
4251040	4252040	I mean...
4252040	4254040	I might be misunderstanding.
4254040	4256120	Oh, yeah, yeah.
4256120	4261000	So we could rewrite this X, Y, Z, dot Y plus 3.
4261000	4264520	4, 5, 6.
4264520	4266120	These are equivalent.
4266120	4267920	They're just different notation.
4267920	4272520	We'll stick with the top one so that we can go one parameter at a time.
4272520	4273960	Very clearly.
4273960	4274960	But those are equivalent.
4274960	4275960	Yeah?
4275960	4292240	If you do Y, Y, dot Y plus 3, dot Y plus 3, where X is equal to 4, and 5, 6...
4292240	4293240	Exactly.
4293240	4296600	So we can pass just the 4 into our function.
4296600	4300160	And what that means is that X is gonna take on the value 4.
4300160	4306600	We're gonna be left with still a function, lambda Y, dot lambda Z, dot Y plus 3, with
4306600	4309160	the two parameters still being passed in.
4309160	4311880	And now we have some state that we've tacked on.
4311880	4313600	X is equal to 4.
4313600	4317600	What would we do next?
4317600	4320600	Yeah?
4320600	4328600	And what are we left with over here?
4328600	4332120	Yep.
4332120	4336000	So we'll keep lambda Z, dot Y plus 3 of 6.
4336000	4338880	And now we have a state X is equal to 4.
4338880	4342600	And Y is equal to 5.
4342600	4345840	Okay?
4345840	4357560	Last piece here.
4357560	4358560	I know you guys know it.
4358560	4359560	Oh!
4359560	4360560	Yeah.
4360560	4365320	Yep.
4365320	4367320	So Y plus 3 is left.
4367320	4373360	We have X equals 4, Y equals 5, and Z equals 6.
4373360	4381200	We can do the last little step of 5 plus 3, because we know Y is 5.
4381200	4386320	And we're done.
4386320	4387600	That's what's on the slides.
4387600	4389700	We've just done the same exact thing.
4389700	4395440	And I've left off the state, but that's not too important.
4395440	4397640	All right.
4397640	4400640	One more before we finish.
4400920	4406200	Actually, we probably don't have time before we finish.
4406200	4413260	So we are going to continue on Wednesday doing more semantics of lambda calc.
4413260	4417160	This is exactly what you're gonna be doing on the homework, where I will give you lambda
4417160	4422520	calculus, you turn it into JavaScript, or I give you JavaScript, you turn it into lambda
4422520	4425520	calculus.
4425520	4428600	Yeah?
4428600	4450120	So I wonder how can we go from here to this expression?
4450120	4452440	So which one was this?
4452440	4457080	Where we can go...
4457080	4458080	So we have...
4458080	4461960	What are we starting with?
4461960	4470520	Lambda F dot F of 3 being applied to lambda X dot X plus 1.
4470520	4471520	Right?
4471520	4472520	Yeah.
4472520	4473520	So...
4473520	4476720	And we're turning them into our E1, E2, right?
4476720	4481680	So we can turn 3 into an expression.
4481680	4483840	Because that's just a complex expression.
4483840	4488360	So we can say lambda F dot F of E1.
4488360	4491800	Lambda X dot X plus 1.
4491800	4502920	And then because of this rule here, E1, E2, we can turn these into E2, E1.
4502920	4505840	Lambda F dot...
4505840	4509040	Well, okay.
4509040	4512800	I guess we're using this rule to turn F into E.
4512800	4519920	Then we use that rule to turn E2, E1 into E3.
4519920	4524920	And now we use the middle rule to turn that into E4.
4524920	4535120	Yeah, that's right.
4535120	4539940	So lambdas bind until they find an unmatched closed parenthesis.
4539940	4546640	So this lambda here, if we take these out, this lambda here goes until it finds an unmatched
4546640	4547880	closed parenthesis.
4547880	4549920	So it's going...
4549920	4550920	Unmatched closed parenthesis.
4550920	4552640	Because it binds outside.
4552640	4556000	So from here, goes and stops here.
4556000	4559920	That means this is the body of the lambda.
4559920	4574680	So that, like, this here goes all the way to that point.
4574680	4604080	Which means we're allowed to then put in these parentheses if we want.
4604080	4606320	Make sure you include the dot there.
4606320	4607320	Yes.
4607320	4608320	Yeah.
4608320	4613520	I think it's...
4613520	4614520	It's kind of faint there.
4614520	4615560	I might have been...
4615560	4618600	I might have forgotten it, but it needs to have a dot.
4618600	4619600	Yeah.
4619600	4620600	The dot needs to stick around.
4620600	4621600	Yeah.
4621600	4622600	Yep.
4622600	4623600	Yep.
4623600	4632720	So, like, I did this how I think it should be based on the load.json file.
4632720	4638280	But it keeps only giving me a 2 out of 5, so I'm not sure if it's the cache being...
4638280	4639280	Yeah.
4639280	4640280	It looks like...
4640280	4644080	So you need to create your own cache.
4644080	4650480	So you want to check, like, after you do work, save that work to the cache so that the next
4650480	4656160	time you then check to say if this work is already done in the cache, return whatever
4656160	4658560	is in the cache.
4658560	4661360	So you're setting cache, but you aren't checking cache.
4661360	4666000	I think is one way to think of it.
4666000	4670720	So if I have some...
4670720	4674040	I'll just write Python, because that's, you know...
4674040	4683000	Then what I can do is I can say if x in cache, return cache at x.
4683000	4684000	Right?
4684000	4689160	So all you need to do is check if obj is already in cache, and then just pass obj back.
4689160	4699400	But then the important thing is also how we store that cache at x is equal to...
4699400	4700400	Right.
4700400	4701400	But yeah.
4701400	4705960	So these are, like, the important before and after steps of the compute.
4705960	4709040	But I just check first if obj is already in that.
4709040	4711200	My hunch is that should resolve your issues.
4711200	4715760	And then my other thing is it says that I have to use load.js file, but it's not...
4715760	4716760	It doesn't believe that it exists.
4716760	4726320	Like, any time I do load.js file, it says that function doesn't exist.
4726320	4727920	Is it on...
4727920	4730240	Is it, like, exported or something?
4730240	4734360	No, because I'm just doing it like this, and it just says that's not...
4734360	4735360	So have you...
4735360	4736360	Wait.
4736360	4740520	So you have a...
4740520	4750520	So I believe with this one, you need to be giving it the information that it needs.
4750520	4755320	So let me double-check on that.
4755320	4756680	But yeah, my...
4756680	4757680	So do we define...
4757680	4760840	Load.js file is defined in require.
4760840	4763440	And it's not exported for you to use somehow?
4763440	4767560	Well, we have require saved, but even if I, like, require is as an object.
4767560	4768560	Yeah.
4768560	4770880	So if I use require, it doesn't exist.
4770880	4771880	But it's exported on require.
4771880	4772880	Like...
4772880	4773880	You mean this?
4773880	4774880	Yeah.
4774880	4775880	Yeah.
4775880	4776880	So you can't require underscore...
4776880	4777880	Oh.
4777880	4778880	Is load.js exported?
4778880	4779880	No, it is not.
4779880	4780880	I don't think so.
4780880	4781880	Yeah.
4781880	4784400	So I think...
4784400	4786080	But it's on the loader.
4786080	4796520	So the idea is we have some before where we have the normal, like, load function that
4796520	4797520	we're running.
4797520	4798720	Or loader function.
4798720	4799720	And then the goal is that...
